id,report_year,metric_id,value,value_text,is_adjusted,adjustment_note
913,2022,77,1149.0,,False,
914,2022,78,19099.0,,False,
915,2022,79,380527.0,,False,
916,2022,80,482680.0,,False,
917,2022,81,89213.0,,False,
918,2022,82,660172.0,,False,
919,2022,83,4149.0,,False,
920,2022,84,1236214.0,,False,
921,2022,85,30.0,,False,
922,2022,86,0.0,,False,
923,2022,87,55.0,,False,
924,2022,88,85.0,,False,
925,2021,67,29505.0,,False,
926,2021,68,21768.0,,False,
927,2021,69,337272.0,,False,
928,2021,70,0.0,,False,
929,2021,71,0.0,,False,
930,2021,72,1.0,,False,
931,2021,73,1569.0,,False,
932,2021,74,1082.0,,False,
933,2021,75,11355.0,,False,
934,2021,76,1755.0,,False,
935,2021,77,1031.0,,False,
936,2021,78,17839.0,,False,
937,2021,79,366666.0,,False,
938,2021,80,415590.0,,False,
939,2021,81,106110.0,,False,
940,2021,82,469901.0,,False,
941,2021,83,275.0,,False,
942,2021,84,991876.0,,False,
943,2021,85,9.0,,False,
944,2021,86,0.0,,False,
945,2021,87,55.0,,False,
946,2021,88,64.0,,False,
947,2020,67,30318.0,,False,
948,2020,68,24476.0,,False,
949,2020,69,329535.0,,False,
950,2020,70,0.0,,False,
951,2020,71,0.0,,False,
952,2020,72,1.0,,False,
953,2020,73,957.0,,False,
954,2020,74,798.0,,False,
955,2020,75,10868.0,,False,
956,2020,76,2378.0,,False,
957,2020,77,720.0,,False,
958,2020,78,17115.0,,False,
959,2020,79,357519.0,,False,
960,2020,80,400701.0,,False,
961,2020,81,71306.0,,False,
962,2020,82,446251.0,,False,
963,2020,83,278.0,,False,
964,2020,84,918536.0,,False,
965,2020,85,9.0,,False,
966,2020,86,0.0,,False,
967,2020,87,55.0,,False,
968,2020,88,64.0,,False,
969,2019,67,32111.0,,False,
970,2019,68,33645.0,,False,
971,2019,69,323693.0,,False,
972,2019,70,0.0,,False,
973,2019,71,1.0,,False,
974,2019,72,1.0,,False,
975,2019,73,1208.0,,False,
976,2019,74,1060.0,,False,
977,2019,75,10709.0,,False,
978,2019,76,2571.0,,False,
979,2019,77,1099.0,,False,
980,2019,78,15457.0,,False,
981,2019,79,349860.0,,False,
982,2019,80,371671.0,,False,
983,2019,81,43685.0,,False,
984,2019,82,317099.0,,False,
985,2019,83,204.0,,False,
986,2019,84,732659.0,,False,
987,2019,85,9.0,,False,
988,2019,86,0.0,,False,
989,2019,87,51.0,,False,
990,2019,88,60.0,,False,
991,2018,67,30345.0,,False,
992,2018,68,51733.0,,False,
993,2018,69,338545.0,,False,
994,2018,70,0.0,,False,
995,2018,71,0.0,,False,
996,2018,72,315.0,,False,
997,2018,73,1588.0,,False,
998,2018,74,1186.0,,False,
999,2018,75,11435.0,,False,
1000,2018,76,2752.0,,False,
1001,2018,77,1645.0,,False,
1002,2018,78,15421.0,,False,
1003,2018,79,365716.0,,False,
1004,2018,80,7516.0,,False,
1005,2018,81,0.0,,False,
1006,2018,82,9837.0,,False,
1007,2018,83,151.0,,False,
1008,2018,84,17504.0,,False,
1009,2018,85,6.0,,False,
1010,2018,86,0.0,,False,
1011,2018,87,50.0,,False,
1012,2018,88,56.0,,False,
1013,2017,67,27594.0,,False,
1014,2017,68,43966.0,,False,
1015,2017,69,359933.0,,False,
1016,2017,70,0.0,,False,
1017,2017,71,1.0,,False,
1018,2017,72,338.0,,False,
1019,2017,73,1122.0,,False,
1020,2017,74,1859.0,,False,
1021,2017,75,11033.0,,False,
1022,2017,76,1017.0,,False,
1023,2017,77,2064.0,,False,
1024,2017,78,14314.0,,False,
1025,2017,79,385618.0,,False,
1026,2017,80,7788.0,,False,
1027,2017,81,0.0,,False,
1028,2017,82,5856.0,,False,
1029,2017,83,141.0,,False,
1030,2017,84,13785.0,,False,
1031,2017,85,9.0,,False,
1032,2017,86,,,False,
1033,2017,87,50.0,,False,
1034,2017,88,59.0,,False,
1035,2016,67,30549.0,,False,
1036,2016,68,23160.0,,False,
1037,2016,69,369257.0,,False,
1038,2016,70,0.0,,False,
1039,2016,71,0.0,,False,
1040,2016,72,339.0,,False,
1041,2016,73,1299.0,,False,
1042,2016,74,7196.0,,False,
1043,2016,75,10945.0,,False,
1044,2016,76,1106.0,,False,
1045,2016,77,0.0,,False,
1046,2016,78,13835.0,,False,
1047,2016,79,394376.0,,False,
1048,2016,80,7196.0,,False,
1049,2016,81,0.0,,False,
1050,2016,82,4367.0,,False,
1051,2016,83,132.0,,False,
1052,2016,84,11695.0,,False,
1053,2016,85,9.0,,False,
1054,2016,86,,,False,
1055,2016,87,50.0,,False,
1056,2016,88,59.0,,False,
1057,2015,67,26772.0,,False,
1058,2015,68,29486.0,,False,
1059,2015,69,368194.0,,False,
1060,2015,70,2.0,,False,
1061,2015,71,54.0,,False,
1062,2015,72,339.0,,False,
1063,2015,73,1493.0,,False,
1064,2015,74,621.0,,False,
1065,2015,75,10214.0,,False,
1066,2015,76,1123.0,,False,
1067,2015,77,374.0,,False,
1068,2015,78,12868.0,,False,
1069,2015,79,391615.0,,False,
1070,2015,80,6973.0,,False,
1071,2015,81,6.0,,False,
1072,2015,82,3262.0,,False,
1073,2015,83,155.0,,False,
1074,2015,84,10396.0,,False,
1075,2015,85,9.0,,False,
1076,2015,86,,,False,
1077,2015,87,,,False,
1078,2015,88,59.0,,False,
1079,2014,67,29312.0,,False,
1080,2014,68,48338.0,,False,
1081,2014,69,291220.0,,False,
1082,2014,70,2.0,,False,
1083,2014,71,76.0,,False,
1084,2014,72,391.0,,False,
1085,2014,73,1305.0,,False,
1086,2014,74,2335.0,,False,
1087,2014,75,7223.0,,False,
1088,2014,76,1425.0,,False,
1089,2014,77,2466.0,,False,
1090,2014,78,11925.0,,False,
1091,2014,79,310759.0,,False,
1092,2014,80,5518.0,,False,
1093,2014,81,0.0,,False,
1094,2014,82,1778.0,,False,
1095,2014,83,7398.0,,False,
1096,2014,84,14694.0,,False,
1097,2014,85,7.0,,False,
1098,2014,86,,,False,
1099,2014,87,,,False,
1100,2014,88,56.0,,False,
1101,2013,67,25169.0,,False,
1102,2013,68,23365.0,,False,
1103,2013,69,310246.0,,False,
1104,2013,70,22.0,,False,
1105,2013,71,54.0,,False,
1106,2013,72,465.0,,False,
1107,2013,73,1114.0,,False,
1108,2013,74,775.0,,False,
1109,2013,75,8253.0,,False,
1110,2013,76,1015.0,,False,
1111,2013,77,1343.0,,False,
1112,2013,78,12966.0,,False,
1113,2013,79,331930.0,,False,
1114,2013,80,4452.0,,False,
1115,2013,81,0.0,,False,
1116,2013,82,848.0,,False,
1117,2013,83,5300.0,,False,
1118,2013,84,10600.0,,False,
1119,2013,85,7.0,,False,
1120,2013,86,0.0,,False,
1121,2013,87,49.0,,False,
1122,2013,88,56.0,,False,
1123,2012,67,25032.0,,False,
1124,2012,68,9939.0,,False,
1125,2012,69,308442.0,,False,
1126,2012,70,0.0,,False,
1127,2012,71,113.0,,False,
1128,2012,72,468.0,,False,
1129,2012,73,1093.0,,False,
1130,2012,74,561.0,,False,
1131,2012,75,7914.0,,False,
1132,2012,76,1012.0,,False,
1133,2012,77,294.0,,False,
1134,2012,78,13294.0,,False,
1135,2012,79,330118.0,,False,
1136,2012,80,4039.0,,False,
1137,2012,81,0.0,,False,
1138,2012,82,790.0,,False,
1139,2012,83,,,False,
1140,2012,84,4829.0,,False,
1141,2012,85,5.0,,False,
1142,2012,86,,,False,
1143,2012,87,36.0,,False,
1144,2012,88,41.0,,False,
1145,2024,89,154961.0,,False,
1146,2024,90,36410.0,,False,
1147,2024,91,191371.0,,False,
1148,2024,92,425758.0,,False,
1149,2024,93,282090.0,,False,
1150,2023,89,103245.0,,False,
1151,2023,90,103265.0,,False,
1152,2023,91,206510.0,,False,
1153,2023,92,397620.0,,False,
1154,2023,93,282090.0,,False,
1155,2022,89,105226.0,,False,
1156,2022,90,105252.0,,False,
1157,2022,91,210478.0,,False,
1158,2022,92,330488.0,,False,
1159,2022,93,282090.0,,False,
1160,2021,89,116782.0,,False,
1161,2021,90,116831.0,,False,
1162,2021,91,233613.0,,False,
1163,2021,92,180845.0,,False,
1164,2021,93,282090.0,,False,
1165,2020,89,113552.0,,False,
1166,2020,90,113612.0,,False,
1167,2020,91,227164.0,,False,
1168,2020,92,368492.0,,False,
1169,2020,93,226073.0,,False,
1170,2019,89,117152.0,,False,
1171,2019,90,117219.0,,False,
1172,2019,91,234371.0,,False,
1173,2019,92,525854.0,,False,
1174,2019,93,226073.0,,False,
1175,2018,89,117626.0,,False,
1176,2018,90,27332.0,,False,
1177,2018,91,144958.0,,False,
1178,2018,92,559440.0,,False,
1179,2018,93,226073.0,,False,
1180,2017,89,117545.0,,False,
1181,2017,90,25531.0,,False,
1182,2017,91,143076.0,,False,
1183,2017,92,571289.0,,False,
1184,2017,93,226073.0,,False,
1185,2016,89,121645.0,,False,
1186,2016,90,26056.0,,False,
1187,2016,91,147701.0,,False,
1188,2016,92,567369.0,,False,
1189,2016,93,226073.0,,False,
1190,2015,89,127407.0,,False,
1191,2015,90,32044.0,,False,
1192,2015,91,159451.0,,False,
1193,2015,92,559674.0,,False,
1194,2015,93,226073.0,,False,
1195,2014,89,114938.0,,False,
1196,2014,90,35246.0,,False,
1197,2014,91,150184.0,,False,
1198,2014,92,574173.0,,False,
1199,2014,93,226073.0,,False,
1200,2013,89,107462.0,,False,
1201,2013,90,33236.0,,False,
1202,2013,91,140698.0,,False,
1203,2013,92,621616.0,,True,averaged from 2012 (669059) and 2014 (574173) — original 844406 was inflated
1204,2013,93,226073.0,,False,
1205,2012,89,100121.0,,False,
1206,2012,90,30772.0,,False,
1207,2012,91,130893.0,,False,
1208,2012,92,669059.0,,False,
1209,2012,93,226073.0,,False,
1210,2024,94,84.0,,False,
1211,2024,95,580926.0,,False,
1212,2024,96,330189.0,,False,
1213,2023,94,94.0,,False,
1214,2023,95,1487747.0,,False,
1215,2023,96,271028.0,,False,
1216,2022,94,86.0,,False,
1217,2022,95,1377583.0,,False,
1218,2022,96,0.0,,False,
1219,2021,94,86.0,,False,
1220,2021,95,179098.0,,False,
1221,2021,96,228953.0,,False,
1222,2020,94,115.0,,False,
1223,2020,95,155065.0,,False,
1224,2020,96,237150.0,,False,
1225,2019,94,115.0,,False,
1226,2019,95,143601.0,,False,
1227,2019,96,466746.0,,False,
1228,2018,94,115.0,,False,
1229,2018,95,6204.0,,False,
1230,2018,96,263357.0,,False,
1231,2017,94,115.0,,False,
1232,2017,95,5538.0,,False,
1233,2017,96,,,False,
1234,2016,94,115.0,,False,
1235,2016,95,5240.0,,False,
1236,2016,96,,,False,
1237,2015,94,115.0,,False,
1238,2015,95,4987.0,,False,
1239,2015,96,,,False,
1240,2014,94,115.0,,False,
1241,2014,95,5083.0,,False,
1242,2014,96,,,False,
1243,2013,94,115.0,,False,
1244,2013,95,,,False,
1245,2013,96,,,False,
1246,2012,94,105.0,,False,
1247,2012,95,,,False,
1248,2012,96,,,False,
1249,2024,97,235.0,,False,
1250,2024,98,307775.0,,False,
1251,2024,99,315.0,,False,
1252,2023,97,258.0,,False,
1253,2023,98,303221.0,,False,
1254,2023,99,259.0,,False,
1255,2022,97,0.0,,False,
1256,2022,98,274560.0,,False,
1257,2022,99,0.0,,False,
1258,2021,97,,,False,
1259,2021,98,156208.0,,False,
1260,2021,99,0.0,,False,
1261,2020,97,,,False,
1262,2020,98,315562.0,,False,
1263,2020,99,0.0,,False,
1264,2019,97,,,False,
1265,2019,98,363636.0,,False,
1266,2019,99,,,False,
1267,2018,97,,,False,
1268,2018,98,231855.0,,False,
1269,2018,99,,,False,
1270,2017,97,,,False,
1271,2017,98,223340.0,,False,
1272,2017,99,,,False,
1273,2016,97,,,False,
1274,2016,98,231217.0,,False,
1275,2016,99,,,False,
1276,2015,97,,,False,
1277,2015,98,243938.0,,False,
1278,2015,99,,,False,
1279,2014,97,,,False,
1280,2014,98,226265.0,,False,
1281,2014,99,,,False,
1282,2013,97,,,False,
1283,2013,98,225927.0,,False,
1284,2013,99,,,False,
1285,2012,97,,,False,
1286,2012,98,175000.0,,False,
1287,2012,99,,,False,
1288,2024,100,558566.0,,False,
1289,2024,101,40348.0,,False,
1290,2024,102,598914.0,,False,
1291,2024,103,341960.0,,False,
1292,2024,104,40476.0,,False,
1293,2024,105,382436.0,,False,
1294,2024,106,11820.0,,False,
1295,2024,107,900526.0,,False,
1296,2024,108,92644.0,,False,
1297,2024,109,993170.0,,False,
1298,2024,110,214363.0,,False,
1299,2024,111,193535.0,,False,
1300,2024,112,15116.0,,False,
1301,2024,113,34381.0,,False,
1302,2024,114,457395.0,,False,
1303,2024,115,1450565.0,,False,
1304,2023,100,455267.0,,False,
1305,2023,101,25651.0,,False,
1306,2023,102,480918.0,,False,
1307,2023,103,241421.0,,False,
1308,2023,104,36697.0,,False,
1309,2023,105,278118.0,,False,
1310,2023,106,9084.0,,False,
1311,2023,107,696688.0,,False,
1312,2023,108,71432.0,,False,
1313,2023,109,768120.0,,False,
1314,2023,110,186551.0,,False,
1315,2023,111,170376.0,,False,
1316,2023,112,8680.0,,False,
1317,2023,113,11954.0,,False,
1318,2023,114,377561.0,,False,
1319,2023,115,1145681.0,,False,
1320,2022,100,457192.0,,False,
1321,2022,101,27037.0,,False,
1322,2022,102,484229.0,,False,
1323,2022,103,238694.0,,False,
1324,2022,104,38076.0,,False,
1325,2022,105,276770.0,,False,
1326,2022,106,0.0,,False,
1327,2022,107,695886.0,,False,
1328,2022,108,65113.0,,False,
1329,2022,109,760999.0,,False,
1330,2022,110,145536.0,,False,
1331,2022,111,112487.0,,False,
1332,2022,112,10358.0,,False,
1333,2022,113,15065.0,,False,
1334,2022,114,283446.0,,False,
1335,2022,115,1044445.0,,False,
1336,2021,100,293600.0,,False,
1337,2021,101,17459.0,,False,
1338,2021,102,311059.0,,False,
1339,2021,103,180012.0,,False,
1340,2021,104,33647.0,,False,
1341,2021,105,213659.0,,False,
1342,2021,106,1250.0,,False,
1343,2021,107,473612.0,,False,
1344,2021,108,52356.0,,False,
1345,2021,109,525968.0,,False,
1346,2021,110,130897.0,,False,
1347,2021,111,90429.0,,False,
1348,2021,112,11925.0,,False,
1349,2021,113,15453.0,,False,
1350,2021,114,248704.0,,False,
1351,2021,115,774672.0,,False,
1352,2020,100,354491.0,,False,
1353,2020,101,37080.0,,False,
1354,2020,102,391571.0,,False,
1355,2020,103,236808.0,,False,
1356,2020,104,50259.0,,False,
1357,2020,105,287067.0,,False,
1358,2020,106,,,False,
1359,2020,107,591299.0,,False,
1360,2020,108,87339.0,,False,
1361,2020,109,678638.0,,False,
1362,2020,110,75065.0,,False,
1363,2020,111,67923.0,,False,
1364,2020,112,8261.0,,False,
1365,2020,113,13694.0,,False,
1366,2020,114,164943.0,,False,
1367,2020,115,843581.0,,False,
1368,2019,100,471512.0,,False,
1369,2019,101,49288.0,,False,
1370,2019,102,520800.0,,False,
1371,2019,103,313347.0,,False,
1372,2019,104,74043.0,,False,
1373,2019,105,387390.0,,False,
1374,2019,106,,,False,
1375,2019,107,784859.0,,False,
1376,2019,108,123331.0,,False,
1377,2019,109,908190.0,,False,
1378,2019,110,43736.0,,False,
1379,2019,111,26331.0,,False,
1380,2019,112,1806.0,,False,
1381,2019,113,10935.0,,False,
1382,2019,114,82808.0,,False,
1383,2019,115,990998.0,,False,
1384,2018,100,455496.0,,False,
1385,2018,101,48909.0,,False,
1386,2018,102,504405.0,,False,
1387,2018,103,312881.0,,False,
1388,2018,104,76540.0,,False,
1389,2018,105,389421.0,,False,
1390,2018,106,,,False,
1391,2018,107,768377.0,,False,
1392,2018,108,125449.0,,False,
1393,2018,109,893826.0,,False,
1394,2018,110,27700.0,,False,
1395,2018,111,17353.0,,False,
1396,2018,112,0.0,,False,
1397,2018,113,7369.0,,False,
1398,2018,114,52422.0,,False,
1399,2018,115,946248.0,,False,
1400,2017,100,498965.0,,False,
1401,2017,101,46465.0,,False,
1402,2017,102,545430.0,,False,
1403,2017,103,339555.0,,False,
1404,2017,104,73187.0,,False,
1405,2017,105,412742.0,,False,
1406,2017,106,,,False,
1407,2017,107,838520.0,,False,
1408,2017,108,119652.0,,False,
1409,2017,109,958172.0,,False,
1410,2017,110,25481.0,,False,
1411,2017,111,13138.0,,False,
1412,2017,112,0.0,,False,
1413,2017,113,7540.0,,False,
1414,2017,114,46159.0,,False,
1415,2017,115,1004331.0,,False,
1416,2016,100,508074.0,,False,
1417,2016,101,44269.0,,False,
1418,2016,102,552343.0,,False,
1419,2016,103,294754.0,,False,
1420,2016,104,67423.0,,False,
1421,2016,105,362177.0,,False,
1422,2016,106,,,False,
1423,2016,107,802828.0,,False,
1424,2016,108,111692.0,,False,
1425,2016,109,914520.0,,False,
1426,2016,110,18659.0,,False,
1427,2016,111,10482.0,,False,
1428,2016,112,0.0,,False,
1429,2016,113,7646.0,,False,
1430,2016,114,36787.0,,False,
1431,2016,115,951307.0,,False,
1432,2015,100,507105.0,,False,
1433,2015,101,70408.0,,False,
1434,2015,102,577513.0,,False,
1435,2015,103,360726.0,,False,
1436,2015,104,93547.0,,False,
1437,2015,105,454273.0,,False,
1438,2015,106,,,False,
1439,2015,107,,,False,
1440,2015,108,,,False,
1441,2015,109,1031786.0,,False,
1442,2015,110,16255.0,,False,
1443,2015,111,9405.0,,False,
1444,2015,112,0.0,,False,
1445,2015,113,6374.0,,False,
1446,2015,114,32034.0,,False,
1447,2015,115,1063820.0,,False,
1448,2014,100,511531.0,,False,
1449,2014,101,51377.0,,False,
1450,2014,102,562908.0,,False,
1451,2014,103,394756.0,,False,
1452,2014,104,95159.0,,False,
1453,2014,105,489915.0,,False,
1454,2014,106,,,False,
1455,2014,107,,,False,
1456,2014,108,,,False,
1457,2014,109,1077663.0,,False,
1458,2014,110,12547.0,,False,
1459,2014,111,6682.0,,False,
1460,2014,112,0.0,,False,
1461,2014,113,5611.0,,False,
1462,2014,114,24840.0,,False,
1463,2014,115,1102503.0,,False,
1464,2013,100,486641.0,,False,
1465,2013,101,49806.0,,False,
1466,2013,102,536447.0,,False,
1467,2013,103,413585.0,,False,
1468,2013,104,91851.0,,False,
1469,2013,105,505436.0,,False,
1470,2013,106,,,False,
1471,2013,107,,,False,
1472,2013,108,,,False,
1473,2013,109,1055577.0,,False,
1474,2013,110,,,False,
1475,2013,111,,,False,
1476,2013,112,,,False,
1477,2013,113,,,False,
1478,2013,114,,,False,
1479,2013,115,,,False,
1480,2012,100,458555.0,,False,
1481,2012,101,94680.0,,False,
1482,2012,102,553235.0,,False,
1483,2012,103,432333.0,,False,
1484,2012,104,116376.0,,False,
1485,2012,105,548709.0,,False,
1486,2012,106,,,False,
1487,2012,107,,,False,
1488,2012,108,,,False,
1489,2012,109,1101944.0,,False,
1490,2012,110,,,False,
1491,2012,111,,,False,
1492,2012,112,,,False,
1493,2012,113,,,False,
1494,2012,114,,,False,
1495,2012,115,,,False,
1496,2024,116,55766.0,,True,averaged from 2022 (69373) and 2023 (42159) — original 92589 was inflated
1497,2024,117,80803.0,,True,averaged from 2022 (97217) and 2023 (64389) — original 114784 was inflated
1498,2023,116,42159.0,,False,
1499,2023,117,64389.0,,False,
1500,2022,116,69373.0,,False,
1501,2022,117,97217.0,,False,
1502,2021,116,34582.0,,False,
1503,2021,117,79723.0,,False,
1504,2020,116,28538.0,,False,
1505,2020,117,64835.0,,False,
1506,2019,116,31272.0,,False,
1507,2019,117,81837.0,,False,
1508,2018,116,28507.0,,False,
1509,2018,117,80451.0,,False,
1510,2017,116,27302.0,,False,
1511,2017,117,85192.0,,False,
1512,2016,116,24741.0,,False,
1513,2016,117,57729.0,,False,
1514,2015,116,25495.0,,False,
1515,2015,117,63124.0,,False,
1516,2014,116,24635.0,,False,
1517,2014,117,60897.0,,False,
1518,2013,116,,,False,
1519,2013,117,,,False,
1520,2012,116,23899.0,,False,
1521,2012,117,57034.0,,False,
1522,2024,118,834.0,,False,
1523,2024,119,245.0,,False,
1524,2024,120,1079.0,,False,
1525,2024,121,301.0,,False,
1526,2024,122,640.0,,False,
1527,2024,123,264.0,,False,
1528,2024,124,2284.0,,False,
1529,2024,125,26316.0,,False,
1530,2024,126,3897.0,,False,
1531,2024,127,5769.0,,False,
1532,2024,128,14388.0,,False,
1533,2024,129,50370.0,,False,
1534,2023,118,847.0,,False,
1535,2023,119,258.0,,False,
1536,2023,120,1105.0,,False,
1537,2023,121,286.0,,False,
1538,2023,122,528.0,,False,
1539,2023,123,1677.0,,False,
1540,2023,124,3596.0,,False,
1541,2023,125,26680.0,,False,
1542,2023,126,3138.0,,False,
1543,2023,127,5251.0,,False,
1544,2023,128,27167.0,,False,
1545,2023,129,62236.0,,False,
1546,2022,118,298.0,,False,
1547,2022,119,71.0,,False,
1548,2022,120,369.0,,False,
1549,2022,121,111.0,,False,
1550,2022,122,187.0,,False,
1551,2022,123,71.0,,False,
1552,2022,124,738.0,,False,
1553,2022,125,10094.0,,False,
1554,2022,126,1403.0,,False,
1555,2022,127,3592.0,,False,
1556,2022,128,10705.0,,False,
1557,2022,129,25794.0,,False,
1558,2021,118,0.0,,False,
1559,2021,119,0.0,,False,
1560,2021,120,138.0,,False,
1561,2021,121,347.0,,False,
1562,2021,122,47.0,,False,
1563,2021,123,38.0,,False,
1564,2021,124,570.0,,False,
1565,2021,125,4570.0,,False,
1566,2021,126,678.0,,False,
1567,2021,127,1732.0,,False,
1568,2021,128,183.0,,False,
1569,2021,129,7163.0,,False,
1570,2020,118,,,False,
1571,2020,119,,,False,
1572,2020,120,2286.0,,False,
1573,2020,121,1021.0,,False,
1574,2020,122,590.0,,False,
1575,2020,123,,,False,
1576,2020,124,5569.0,,False,
1577,2020,125,13627.0,,False,
1578,2020,126,2133.0,,False,
1579,2020,127,5294.0,,False,
1580,2020,128,,,False,
1581,2020,129,27877.0,,False,
1582,2019,118,,,False,
1583,2019,119,,,False,
1584,2019,120,2609.0,,False,
1585,2019,121,344.0,,False,
1586,2019,122,740.0,,False,
1587,2019,123,,,False,
1588,2019,124,2953.0,,False,
1589,2019,125,57780.0,,False,
1590,2019,126,11049.0,,False,
1591,2019,127,7698.0,,False,
1592,2019,128,,,False,
1593,2019,129,68829.0,,False,
1594,2018,118,,,False,
1595,2018,119,,,False,
1596,2018,120,2538.0,,True,averaged from 2017 (2466) and 2019 (2609) — original 4765 was inflated
1597,2018,121,270.0,,True,averaged from 2017 (195) and 2019 (344) — original 921 was inflated
1598,2018,122,1496.0,,True,averaged from 2017 (2252) and 2019 (740) — original 6177 was inflated
1599,2018,123,719.0,,False,
1600,2018,124,3770.0,,True,averaged from 2017 (4588) and 2019 (2953) — original 11421 was inflated
1601,2018,125,68046.0,,True,averaged from 2017 (78311) and 2019 (57780) — original 63184 was inflated
1602,2018,126,8947.0,,True,averaged from 2017 (6845) and 2019 (11049) — original 11257 was inflated
1603,2018,127,7716.0,,True,averaged from 2017 (7734) and 2019 (7698) — original 12178 was inflated
1604,2018,128,31421.0,,False,
1605,2018,129,80860.0,,True,averaged from 2017 (92890) and 2019 (68829) — original 118040 was inflated
1606,2017,118,,,False,
1607,2017,119,,,False,
1608,2017,120,2466.0,,False,
1609,2017,121,195.0,,False,
1610,2017,122,2252.0,,False,
1611,2017,123,0.0,,False,
1612,2017,124,4588.0,,False,
1613,2017,125,78311.0,,False,
1614,2017,126,6845.0,,False,
1615,2017,127,7734.0,,False,
1616,2017,128,0.0,,False,
1617,2017,129,92890.0,,False,
1618,2016,118,,,False,
1619,2016,119,,,False,
1620,2016,120,2252.0,,False,
1621,2016,121,140.0,,False,
1622,2016,122,207.0,,False,
1623,2016,123,84.0,,False,
1624,2016,124,2386.0,,False,
1625,2016,125,67768.0,,True,back-calculated: total (78319) - YA (5419) - Adult (4850) - Gen (282) — original 97827 was inflated
1626,2016,126,5419.0,,False,
1627,2016,127,4850.0,,False,
1628,2016,128,282.0,,False,
1629,2016,129,78319.0,,False,
1630,2015,118,,,False,
1631,2015,119,,,False,
1632,2015,120,2136.0,,False,
1633,2015,121,126.0,,False,
1634,2015,122,315.0,,False,
1635,2015,123,13.0,,False,
1636,2015,124,2317.0,,False,
1637,2015,125,68202.0,,True,back-calculated: total (79560) - YA (4315) - Adult (6631) - Gen (412) — original 133781 was inflated
1638,2015,126,4315.0,,False,
1639,2015,127,6631.0,,False,
1640,2015,128,412.0,,False,
1641,2015,129,79560.0,,False,
1642,2014,118,,,False,
1643,2014,119,,,False,
1644,2014,120,1208.0,,False,
1645,2014,121,130.0,,False,
1646,2014,122,240.0,,False,
1647,2014,123,1.0,,False,
1648,2014,124,1331.0,,False,
1649,2014,125,49175.0,,True,back-calculated: total (62587) - YA (7296) - Adult (6116) - Gen (0) — original 95836 was inflated
1650,2014,126,7296.0,,False,
1651,2014,127,6116.0,,False,
1652,2014,128,0.0,,False,
1653,2014,129,62587.0,,False,
1654,2013,118,,,False,
1655,2013,119,,,False,
1656,2013,120,1733.0,,False,
1657,2013,121,107.0,,False,
1658,2013,122,144.0,,False,
1659,2013,123,,,False,
1660,2013,124,1984.0,,False,
1661,2013,125,65609.0,,False,
1662,2013,126,4207.0,,False,
1663,2013,127,6487.0,,False,
1664,2013,128,,,False,
1665,2013,129,76891.0,,False,
1666,2012,118,,,False,
1667,2012,119,,,False,
1668,2012,120,1563.0,,False,
1669,2012,121,105.0,,False,
1670,2012,122,121.0,,False,
1671,2012,123,,,False,
1672,2012,124,1789.0,,False,
1673,2012,125,58984.0,,False,
1674,2012,126,4937.0,,False,
1675,2012,127,6588.0,,False,
1676,2012,128,,,False,
1677,2012,129,70509.0,,False,
1678,2024,130,744.0,,False,
1679,2024,131,3553.0,,False,
1680,2024,132,25805.0,,False,
1681,2023,130,879.0,,False,
1682,2023,131,964.0,,False,
1683,2023,132,17291.0,,False,
1684,2022,130,570.0,,False,
1685,2022,131,2577.0,,False,
1686,2022,132,21597.0,,False,
1687,2021,130,851.0,,False,
1688,2021,131,3972.0,,False,
1689,2021,132,0.0,,False,
1690,2020,130,726.0,,False,
1691,2020,131,3916.0,,False,
1692,2020,132,,,False,
1693,2019,130,496.0,,False,
1694,2019,131,2770.0,,False,
1695,2019,132,,,False,
1696,2018,130,821.0,,False,
1697,2018,131,4162.0,,False,
1698,2018,132,,,False,
1699,2017,130,786.0,,False,
1700,2017,131,4754.0,,False,
1701,2017,132,,,False,
1702,2016,130,437.0,,False,
1703,2016,131,2296.0,,False,
1704,2016,132,,,False,
1705,2015,130,464.0,,False,
1706,2015,131,2878.0,,False,
1707,2015,132,,,False,
1708,2014,130,284.0,,False,
1709,2014,131,1514.0,,False,
1710,2014,132,,,False,
1711,2013,130,587.0,,False,
1712,2013,131,1818.0,,False,
1713,2013,132,,,False,
1714,2012,130,469.0,,False,
1715,2012,131,1565.0,,False,
1716,2012,132,,,False,
